Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Engine Run,Flight ID
0.06,1,9,2026-05-29 19:28:18,34.9001,-120.45002,325.0,0.1,345.3,-12.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,105.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,18.3,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.6,True,2026-05-29 12:28:18-07:00
1.06,1,9,2026-05-29 19:28:19,34.9001,-120.45003,289.0,0.0,345.3,-12.0,0.0,,0.0,0.0,0.0,11.3,0.3,228.9,0.0,157.0,0.1,0.01,1.0,0.0,-35.0,28.0,0.0,30.04,1709.0,0.0,0.0,134.0,0.0,105.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-0.5,18.3,15.3,0.0,0.0,0.0,0.0,41.0,36.0,40.0,37.0,38.0,35.0,35.0,33.0,0.0,0.0,-2.0,254.5,0.0,0.0,0.0,4.998,0.0,0.0,0.653,0.875,0.0,54.8,0.0,0.0,0.0,,0.0,82.4,0.0,0.0,0.0,0.0,0.0,105.8,96.8,104.0,98.6,100.4,95.0,95.0,91.4,0.0,0.0,130.64,0.0,101.3,18.89999999999999,48.23999999999998,0.0,0.08433333333333333,0.0,413.6,True,2026-05-29 12:28:18-07:00
2.06,1,9,2026-05-29 19:28:20,34.90011,-120.45003,289.0,0.0,345.3,-12.0,0.0,,0.0,0.0,0.0,11.3,0.4,228.9,0.0,157.0,0.0,0.01,1.0,0.0,-1.0,28.0,0.0,30.04,1709.0,0.0,0.0,134.0,0.0,105.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-0.5,18.3,15.3,0.0,0.0,0.0,0.0,41.0,37.0,40.0,37.0,38.0,35.0,35.0,33.0,0.0,0.0,-2.0,254.5,0.0,0.0,0.0,4.998,0.0,0.0,0.654,0.875,0.0,54.0,0.0,0.0,0.0,,0.0,82.4,0.0,0.0,0.0,0.0,0.0,105.8,98.6,104.0,98.6,100.4,95.0,95.0,91.4,0.0,0.0,129.2,0.0,101.3,18.89999999999999,46.79999999999998,0.0,0.08433333333333333,0.0,413.6,True,2026-05-29 12:28:18-07:00
3.06,1,9,2026-05-29 19:28:21,34.90011,-120.45003,290.0,0.0,345.3,-12.0,0.0,,0.0,0.0,0.0,11.3,0.4,228.9,0.0,157.0,0.0,0.01,1.0,0.0,8.0,28.0,0.0,30.04,1709.0,0.0,0.0,134.0,0.0,105.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-0.5,18.3,15.3,0.0,0.0,0.0,0.0,41.0,36.0,40.0,37.0,38.0,35.0,36.0,33.0,0.0,0.0,-2.0,254.5,0.0,0.0,0.0,4.998,0.0,0.0,0.653,0.875,0.0,53.9,0.0,0.0,0.0,,0.0,82.4,0.0,0.0,0.0,0.0,0.0,105.8,96.8,104.0,98.6,100.4,95.0,96.8,91.4,0.0,0.0,129.01999999999998,0.0,101.75,19.349999999999994,46.619999999999976,0.0,0.08433333333333333,0.0,413.6,True,2026-05-29 12:28:18-07:00
4.06,1,9,2026-05-29 19:28:22,34.90011,-120.45003,291.0,0.0,345.3,-12.0,0.0,,0.0,0.0,0.0,11.2,0.4,228.9,0.0,157.0,0.1,0.01,1.0,99.0,2.0,28.0,0.0,30.04,1708.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-0.5,18.3,15.3,0.0,0.0,0.0,0.0,41.0,37.0,40.0,37.0,38.0,35.0,35.0,33.0,0.0,0.0,-2.0,254.5,0.0,0.0,1.0,4.998,0.0,0.0,0.653,0.875,0.0,53.8,0.0,0.0,0.0,,0.0,82.4,129.2,0.0,0.0,0.0,0.0,105.8,98.6,104.0,98.6,100.4,95.0,95.0,91.4,0.0,0.0,128.84,0.0,101.3,18.89999999999999,46.44,0.0,0.08433333333333333,0.0,413.6,True,2026-05-29 12:28:18-07:00
5.06,1,9,2026-05-29 19:28:23,34.90011,-120.45003,293.0,0.0,345.3,-12.0,0.0,,0.0,0.0,0.0,11.2,0.3,228.8,0.0,157.0,0.0,0.01,1.0,99.0,12.0,28.0,0.0,30.04,1708.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-0.5,18.3,15.3,0.0,0.0,0.0,0.0,41.0,37.0,40.0,37.0,38.0,35.0,35.0,33.0,0.0,0.0,-2.0,254.5,0.0,0.0,1.0,4.998,0.0,0.0,0.653,0.874,0.0,53.7,0.0,0.0,0.0,,0.0,82.4,129.2,0.0,0.0,0.0,0.0,105.8,98.6,104.0,98.6,100.4,95.0,95.0,91.4,0.0,0.0,128.66,0.0,101.3,18.89999999999999,46.25999999999999,0.0,0.08433333333333333,0.0,413.6,True,2026-05-29 12:28:18-07:00
6.06,1,9,2026-05-29 19:28:24,34.90011,-120.45003,294.0,0.0,345.3,-12.0,0.0,,0.0,0.0,0.0,11.2,0.3,228.7,0.0,157.0,0.0,0.01,1.0,99.0,1.0,28.0,0.0,30.04,1708.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-0.5,18.3,15.3,0.0,0.0,0.0,0.0,41.0,37.0,40.0,37.0,38.0,35.0,35.0,33.0,0.0,0.0,-2.0,254.5,0.0,0.0,1.0,4.998,0.0,0.0,0.653,0.875,0.0,53.7,0.0,0.0,0.0,,0.0,82.4,129.2,0.0,0.0,0.0,0.0,105.8,98.6,104.0,98.6,100.4,95.0,95.0,91.4,0.0,0.0,128.66,0.0,101.3,18.89999999999999,46.25999999999999,0.0,0.08433333333333333,0.0,413.6,True,2026-05-29 12:28:18-07:00
7.06,1,9,2026-05-29 19:28:25,34.90012,-120.45003,295.0,0.0,345.3,-12.0,0.0,,0.0,0.0,0.0,11.2,0.3,228.7,0.0,157.0,0.0,0.0,1.0,99.0,-21.0,28.0,0.0,30.04,1708.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-0.5,18.3,15.3,0.0,0.0,0.0,0.0,41.0,37.0,40.0,37.0,38.0,35.0,35.0,33.0,0.0,0.0,-2.0,254.5,0.0,0.0,1.0,4.998,0.0,0.0,0.653,0.875,0.0,53.6,0.0,0.0,0.0,,0.0,82.4,129.2,0.0,0.0,0.0,0.0,105.8,98.6,104.0,98.6,100.4,95.0,95.0,91.4,0.0,0.0,128.48000000000002,0.0,101.3,18.89999999999999,46.08000000000001,0.0,0.08433333333333333,0.0,413.6,True,2026-05-29 12:28:18-07:00
8.06,1,9,2026-05-29 19:28:26,34.90012,-120.45003,295.0,0.0,345.3,-12.0,0.0,,0.0,0.0,0.0,11.2,0.3,228.7,0.0,156.0,0.1,0.0,1.0,99.0,-32.0,28.0,0.0,30.04,1708.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-0.5,18.3,15.3,0.0,0.0,0.0,0.0,41.0,37.0,40.0,37.0,38.0,35.0,35.0,33.0,0.0,0.0,-2.0,254.5,0.0,0.0,1.0,4.998,0.0,0.0,0.653,0.876,0.0,53.6,0.0,0.0,0.0,,0.0,82.4,129.2,0.0,0.0,0.0,0.0,105.8,98.6,104.0,98.6,100.4,95.0,95.0,91.4,0.0,0.0,128.48000000000002,0.0,101.3,18.89999999999999,46.08000000000001,0.0,0.08433333333333333,0.0,413.6,True,2026-05-29 12:28:18-07:00
9.06,1,9,2026-05-29 19:28:27,34.90012,-120.45003,296.0,0.0,345.3,-12.0,0.0,,0.0,0.0,0.0,11.3,0.2,228.7,0.0,156.0,0.1,0.01,1.0,99.0,-31.0,28.0,0.0,30.04,1708.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-0.5,18.3,15.3,0.0,0.0,0.0,0.0,41.0,37.0,40.0,37.0,38.0,35.0,35.0,33.0,0.0,0.0,-2.0,254.5,0.0,0.0,1.0,4.998,0.0,0.0,0.653,0.876,0.0,53.6,0.0,0.0,0.0,,0.0,82.4,129.2,0.0,0.0,0.0,0.0,105.8,98.6,104.0,98.6,100.4,95.0,95.0,91.4,0.0,0.0,128.48000000000002,0.0,101.3,18.89999999999999,46.08000000000001,0.0,0.08433333333333333,0.0,413.6,True,2026-05-29 12:28:18-07:00
