Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Engine Run,Flight ID
10.06,1.0,8.0,2026-06-13 17:01:03,37.68878,-121.43697,208.0,0.0,55.5,-12.7,0.0,,0.0,0.0,0.0,11.4,-2.2,116.7,0.0,266.0,0.1,-0.04,1.0,99.0,-128.0,36.0,0.0,29.92,2803.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,29.9,0.2,0.0,0.2,5.3,0.0,0.0,11.7,0.0,0.0,-0.2,21.8,18.3,0.0,0.0,0.0,0.0,126.0,96.0,123.0,99.0,126.0,99.0,123.0,96.0,0.0,0.0,2.0,254.2,0.0,5.3,-4.0,4.995,0.0,0.0,0.653,0.83,0.0,88.2,0.0,0.0,0.0,,0.0,96.8,190.4,0.0,0.0,0.0,0.0,258.8,204.8,253.4,210.2,258.8,210.2,253.4,204.8,0.0,0.0,190.76000000000002,0.0,256.1,159.3,93.96000000000002,0.00025000000000000006,0.16866666666666666,0.0,413.6,True,2026-06-13 10:00:53-07:00
11.06,1.0,8.0,2026-06-13 17:01:04,37.68878,-121.43697,208.0,0.0,55.5,-12.7,0.0,,0.0,0.0,0.0,11.4,-2.1,116.7,0.0,265.0,0.0,-0.04,1.0,99.0,-111.0,36.0,0.0,29.92,2803.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,29.9,0.2,0.0,0.2,5.3,0.0,0.0,11.7,0.0,0.0,-0.2,21.8,18.3,0.0,0.0,0.0,0.0,126.0,96.0,123.0,99.0,126.0,99.0,123.0,95.0,0.0,0.0,2.0,254.2,0.0,5.3,-4.0,4.995,0.0,0.0,0.654,0.831,0.0,88.2,0.0,0.0,0.0,,0.0,96.8,190.4,0.0,0.0,0.0,0.0,258.8,204.8,253.4,210.2,258.8,210.2,253.4,203.0,0.0,0.0,190.76000000000002,0.0,256.1,159.3,93.96000000000002,0.0003055555555555556,0.16866666666666666,0.0,413.6,True,2026-06-13 10:00:53-07:00
12.06,1.0,8.0,2026-06-13 17:01:05,37.68878,-121.43697,208.0,0.0,55.5,-12.7,0.0,,0.0,0.0,0.0,11.4,-2.1,116.7,0.0,264.0,0.0,-0.04,1.0,99.0,-75.0,36.0,0.0,29.92,2798.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,29.9,0.2,0.0,0.2,5.3,0.0,0.0,11.7,0.0,0.0,-0.2,21.8,18.3,0.0,0.0,0.0,0.0,126.0,96.0,123.0,100.0,126.0,99.0,123.0,95.0,0.0,0.0,2.0,254.2,0.0,5.3,-4.0,4.995,0.0,0.0,0.653,0.83,0.0,88.2,0.0,0.0,0.0,,0.0,96.8,190.4,0.0,0.0,0.0,0.0,258.8,204.8,253.4,212.0,258.8,210.2,253.4,203.0,0.0,0.0,190.76000000000002,0.0,256.1,159.3,93.96000000000002,0.0003611111111111112,0.16866666666666666,0.0,413.6,True,2026-06-13 10:00:53-07:00
13.06,1.0,8.0,2026-06-13 17:01:06,37.68878,-121.43697,207.0,0.0,55.5,-12.7,0.0,,0.0,0.0,0.0,11.4,-2.1,116.7,0.0,263.0,0.0,-0.04,1.0,99.0,-69.0,36.0,0.0,29.92,2798.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,29.9,0.2,0.0,0.2,5.4,0.0,0.0,11.7,0.0,0.0,-0.2,21.8,18.3,0.0,0.0,0.0,0.0,126.0,95.0,123.0,99.0,126.0,99.0,123.0,95.0,0.0,0.0,2.0,254.2,0.0,5.4,-4.0,4.995,0.0,0.0,0.654,0.83,0.0,88.2,0.0,0.0,0.0,,0.0,96.8,190.4,0.0,0.0,0.0,0.0,258.8,203.0,253.4,210.2,258.8,210.2,253.4,203.0,0.0,0.0,190.76000000000002,0.0,256.1,159.3,93.96000000000002,0.00041666666666666675,0.16866666666666666,0.0,413.6,True,2026-06-13 10:00:53-07:00
14.06,1.0,8.0,2026-06-13 17:01:07,37.68878,-121.43697,207.0,0.0,55.5,-12.7,0.0,,0.0,0.0,0.0,11.5,-2.1,116.7,0.0,263.0,0.0,-0.04,1.0,99.0,-55.0,36.0,0.0,29.92,2798.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,29.9,0.2,0.0,0.2,5.4,0.0,0.0,11.7,0.0,0.0,-0.2,21.8,18.3,0.0,0.0,0.0,0.0,126.0,95.0,123.0,99.0,126.0,98.0,123.0,95.0,0.0,0.0,2.0,254.2,0.0,5.4,-4.0,4.995,0.0,0.0,0.654,0.83,0.0,88.2,0.0,0.0,0.0,,0.0,96.8,190.4,0.0,0.0,0.0,0.0,258.8,203.0,253.4,210.2,258.8,208.4,253.4,203.0,0.0,0.0,190.76000000000002,0.0,256.1,159.3,93.96000000000002,0.0004722222222222223,0.16866666666666666,0.0,413.6,True,2026-06-13 10:00:53-07:00
15.06,1.0,8.0,2026-06-13 17:01:08,37.68878,-121.43697,207.0,0.0,55.5,-12.7,0.0,,0.0,0.0,0.0,11.5,-2.2,116.7,0.0,261.0,0.1,-0.04,1.0,99.0,-87.0,36.0,0.0,29.92,2796.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,29.9,0.2,0.0,0.2,5.4,0.0,0.0,11.7,0.0,0.0,-0.2,21.8,18.3,0.0,0.0,0.0,0.0,126.0,95.0,123.0,99.0,126.0,98.0,123.0,95.0,0.0,0.0,2.0,254.2,0.0,5.4,-4.0,4.995,0.0,0.0,0.653,0.83,0.0,88.2,0.0,0.0,0.0,,0.0,96.8,190.4,0.0,0.0,0.0,0.0,258.8,203.0,253.4,210.2,258.8,208.4,253.4,203.0,0.0,0.0,190.76000000000002,0.0,256.1,159.3,93.96000000000002,0.0005277777777777778,0.16866666666666666,0.0,413.6,True,2026-06-13 10:00:53-07:00
16.06,1.0,8.0,2026-06-13 17:01:09,37.68878,-121.43697,207.0,0.0,55.5,-12.7,0.0,,0.0,0.0,0.0,11.5,-2.2,116.7,0.0,258.0,0.1,-0.04,1.0,99.0,-125.0,36.0,0.0,29.92,2796.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,29.9,0.2,0.0,0.2,5.4,0.0,0.0,11.7,0.0,0.0,-0.2,21.8,18.3,0.0,0.0,0.0,0.0,126.0,95.0,123.0,99.0,126.0,98.0,123.0,95.0,0.0,0.0,2.0,254.2,0.0,5.4,-3.0,4.995,0.0,0.0,0.653,0.83,0.0,88.2,0.0,0.0,0.0,,0.0,96.8,190.4,0.0,0.0,0.0,0.0,258.8,203.0,253.4,210.2,258.8,208.4,253.4,203.0,0.0,0.0,190.76000000000002,0.0,256.1,159.3,93.96000000000002,0.0005833333333333333,0.16866666666666666,0.0,413.6,True,2026-06-13 10:00:53-07:00
17.06,1.0,8.0,2026-06-13 17:01:10,37.68878,-121.43697,207.0,0.0,55.5,-12.7,0.0,,0.0,0.0,0.0,11.5,-2.2,116.6,0.0,257.0,0.1,-0.04,1.0,99.0,-114.0,36.0,0.0,29.92,2796.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,29.9,0.2,0.0,0.2,5.4,0.0,0.0,11.7,0.0,0.0,-0.2,21.8,18.3,0.0,0.0,0.0,0.0,126.0,95.0,123.0,99.0,126.0,98.0,123.0,95.0,0.0,0.0,2.0,254.2,0.0,5.4,-3.0,4.995,0.0,0.0,0.653,0.828,0.0,88.2,0.0,0.0,0.0,,0.0,96.8,190.4,0.0,0.0,0.0,0.0,258.8,203.0,253.4,210.2,258.8,208.4,253.4,203.0,0.0,0.0,190.76000000000002,0.0,256.1,159.3,93.96000000000002,0.0006388888888888888,0.16866666666666666,0.0,413.6,True,2026-06-13 10:00:53-07:00
18.06,1.0,8.0,2026-06-13 17:01:11,37.68878,-121.43697,207.0,0.0,55.5,-12.7,0.0,,0.0,0.0,0.0,11.5,-2.2,116.6,0.0,256.0,0.0,-0.04,1.0,99.0,-82.0,36.0,0.0,29.92,2790.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,29.9,0.2,0.0,0.2,5.4,0.0,0.0,11.7,0.0,0.0,-0.2,21.8,18.3,0.0,0.0,0.0,0.0,126.0,95.0,123.0,99.0,126.0,98.0,123.0,95.0,0.0,0.0,2.0,254.2,0.0,5.4,-3.0,4.995,0.0,0.0,0.653,0.825,0.0,88.2,0.0,0.0,0.0,,0.0,96.8,190.4,0.0,0.0,0.0,0.0,258.8,203.0,253.4,210.2,258.8,208.4,253.4,203.0,0.0,0.0,190.76000000000002,0.0,256.1,159.3,93.96000000000002,0.0006944444444444445,0.16866666666666666,0.0,413.6,True,2026-06-13 10:00:53-07:00
19.06,1.0,8.0,2026-06-13 17:01:12,37.68878,-121.43697,207.0,0.0,55.5,-12.7,0.0,,0.0,0.0,0.0,11.5,-2.2,116.6,0.0,256.0,0.0,-0.04,1.0,99.0,-43.0,36.0,0.0,29.92,2790.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,29.9,0.2,0.0,0.2,5.4,0.0,0.0,11.7,0.0,0.0,-0.2,21.8,18.3,0.0,0.0,0.0,0.0,126.0,95.0,123.0,99.0,126.0,98.0,123.0,95.0,0.0,0.0,2.0,254.2,0.0,5.4,-3.0,4.995,0.0,0.0,0.654,0.824,0.0,88.2,0.0,0.0,0.0,,0.0,96.8,190.4,0.0,0.0,0.0,0.0,258.8,203.0,253.4,210.2,258.8,208.4,253.4,203.0,0.0,0.0,190.76000000000002,0.0,256.1,159.3,93.96000000000002,0.00075,0.16866666666666666,0.0,413.6,True,2026-06-13 10:00:53-07:00
