Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,Flight ID
6.06,1.0,7.0,2026-04-30 00:54:35,37.08156,-121.59962,345.0,0.0,336.1,-12.6,,,,,00:54:34,10.8,-0.7,16.6,0.0,241.0,0.1,-0.01,1.0,99.0,-29.0,27.0,0.0,29.89,1697.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.9,,,21.6,0.0,0.0,0.1,13.0,10.7,,,,,88.0,50.0,90.0,52.0,89.0,55.0,89.0,51.0,,,1.0,254.2,,0.9,3.0,0.0,,,1.304,0.829,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
7.06,1.0,7.0,2026-04-30 00:54:36,37.08156,-121.59962,322.0,0.0,336.1,-12.6,,,,,00:54:35,10.8,-0.7,16.7,0.0,240.0,0.1,-0.01,1.0,99.0,-49.0,27.0,0.0,29.89,1696.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.9,,,21.6,0.0,0.0,0.1,13.0,10.7,,,,,88.0,50.0,90.0,52.0,89.0,55.0,89.0,51.0,,,1.0,254.2,,0.9,3.0,0.0,,,1.304,0.83,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
8.06,1.0,7.0,2026-04-30 00:54:37,37.08156,-121.59962,322.0,0.0,336.1,-12.6,,,,,00:54:36,10.8,-0.8,16.6,0.0,239.0,0.1,-0.01,1.0,99.0,-65.0,27.0,0.0,29.89,1696.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.9,,,21.6,0.0,0.0,0.1,13.0,10.7,,,,,88.0,50.0,90.0,52.0,89.0,55.0,89.0,51.0,,,1.0,254.2,,0.9,3.0,0.0,,,1.304,0.829,0.0,40.9,,,,,,0.0,2026-04-29 17:54:35-07:00
9.06,1.0,7.0,2026-04-30 00:54:38,37.08156,-121.59962,321.0,0.0,336.1,-12.6,,,,,00:54:37,10.7,-0.7,16.6,0.0,237.0,0.1,-0.01,1.0,99.0,-70.0,27.0,0.0,29.89,1696.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.9,,,21.6,0.0,0.0,0.1,13.0,10.7,,,,,88.0,50.0,90.0,52.0,89.0,55.0,89.0,51.0,,,1.0,254.2,,0.9,3.0,0.0,,,1.304,0.829,0.0,40.9,,,,,,0.0,2026-04-29 17:54:35-07:00
10.06,1.0,7.0,2026-04-30 00:54:39,37.08156,-121.59962,321.0,0.0,336.1,-12.6,,,,,00:54:38,10.8,-0.7,16.7,0.0,235.0,0.1,-0.01,1.0,99.0,-71.0,27.0,0.0,29.89,1700.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.9,,,21.6,0.0,0.0,0.1,13.0,10.7,,,,,88.0,50.0,90.0,52.0,89.0,55.0,89.0,51.0,,,1.0,254.2,,0.9,3.0,0.0,,,1.304,0.83,0.0,40.9,,,,,,0.0,2026-04-29 17:54:35-07:00
11.06,1.0,7.0,2026-04-30 00:54:40,37.08156,-121.59962,321.0,0.0,336.1,-12.6,,,,,00:54:39,10.8,-0.7,16.7,0.0,235.0,0.1,-0.01,1.0,99.0,-51.0,27.0,0.0,29.89,1700.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.9,,,21.6,0.0,0.0,0.1,13.0,10.7,,,,,88.0,50.0,90.0,52.0,89.0,55.0,89.0,51.0,,,1.0,254.2,,0.9,3.0,0.0,,,1.304,0.829,0.0,40.9,,,,,,0.0,2026-04-29 17:54:35-07:00
12.06,1.0,7.0,2026-04-30 00:54:41,37.08156,-121.59962,321.0,0.0,336.1,-12.6,,,,,00:54:40,10.7,-0.7,16.7,0.0,235.0,0.1,-0.01,1.0,99.0,-31.0,27.0,0.0,29.89,1700.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.9,,,21.6,0.0,0.0,0.1,13.0,10.7,,,,,88.0,50.0,90.0,52.0,89.0,55.0,89.0,51.0,,,1.0,254.2,,0.9,3.0,0.0,,,1.304,0.829,0.0,40.9,,,,,,0.0,2026-04-29 17:54:35-07:00
13.06,1.0,7.0,2026-04-30 00:54:42,37.08156,-121.59962,322.0,0.1,336.1,-12.6,,,,,00:54:41,10.7,-0.7,16.7,0.0,235.0,0.1,-0.01,1.0,99.0,-4.0,27.0,0.0,29.89,1701.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.9,,,21.6,0.0,0.0,0.1,13.0,10.7,,,,,88.0,50.0,90.0,52.0,89.0,55.0,89.0,51.0,,,1.0,254.2,,0.9,3.0,0.0,,,1.304,0.831,0.0,40.9,,,,,,0.0,2026-04-29 17:54:35-07:00
14.06,1.0,7.0,2026-04-30 00:54:43,37.08156,-121.59962,322.0,0.0,336.1,-12.6,,,,,00:54:42,10.8,-0.7,16.7,0.0,235.0,0.1,-0.01,1.0,99.0,6.0,27.0,0.0,29.89,1701.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.9,,,21.6,0.0,0.0,0.1,13.0,10.7,,,,,88.0,50.0,90.0,52.0,89.0,55.0,89.0,51.0,,,1.0,254.2,,0.9,3.0,0.0,,,1.304,0.829,0.0,40.9,,,,,,0.0,2026-04-29 17:54:35-07:00
15.06,1.0,7.0,2026-04-30 00:54:44,37.08156,-121.59962,321.0,0.0,336.1,-12.6,,,,,00:54:43,10.8,-0.7,16.7,0.0,235.0,0.1,-0.01,1.0,99.0,23.0,27.0,0.0,29.89,1701.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.9,,,21.6,0.0,0.0,0.1,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,1.0,254.2,,0.9,3.0,0.0,,,1.304,0.829,0.0,40.9,,,,,,0.0,2026-04-29 17:54:35-07:00
16.06,1.0,7.0,2026-04-30 00:54:45,37.08156,-121.59962,321.0,0.0,336.1,-12.6,,,,,00:54:44,10.8,-0.7,16.7,0.0,235.0,0.1,-0.01,1.0,99.0,5.0,27.0,0.0,29.89,1701.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.1,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,1.0,254.2,,0.1,3.0,0.0,,,1.304,0.831,0.0,40.9,,,,,,0.0,2026-04-29 17:54:35-07:00
17.06,1.0,7.0,2026-04-30 00:54:46,37.08156,-121.59961,320.0,0.1,336.1,-12.6,,,,,00:54:45,10.8,-0.7,16.7,0.0,235.0,0.1,-0.01,1.0,99.0,4.0,27.0,0.0,29.89,1702.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,1.0,254.2,,0.0,3.0,0.0,,,1.304,0.83,0.0,40.9,,,,,,0.0,2026-04-29 17:54:35-07:00
18.06,1.0,7.0,2026-04-30 00:54:47,37.08156,-121.59961,320.0,0.0,336.1,-12.6,,,,,00:54:46,10.9,-0.7,16.8,0.0,235.0,0.1,-0.01,1.0,99.0,1.0,27.0,0.0,29.89,1702.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.1,,0.1,0.0,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,1.0,254.2,,0.0,3.0,0.0,,,1.304,0.829,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
19.06,1.0,7.0,2026-04-30 00:54:48,37.08156,-121.59961,319.0,0.0,336.1,-12.6,,,,,00:54:47,10.8,-0.7,16.7,0.0,235.0,0.1,-0.01,1.0,99.0,9.0,27.0,0.0,29.89,1702.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.1,,0.1,0.0,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,0.0,254.2,,0.0,3.0,0.0,,,1.304,0.829,0.0,40.9,,,,,,0.0,2026-04-29 17:54:35-07:00
20.06,1.0,7.0,2026-04-30 00:54:49,37.08156,-121.59961,318.0,0.0,336.1,-12.6,,,,,00:54:48,10.9,-0.7,16.8,0.0,235.0,0.1,-0.01,1.0,99.0,8.0,27.0,0.0,29.89,1711.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,0.0,254.2,,0.0,3.0,0.0,,,1.304,0.829,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
21.06,1.0,7.0,2026-04-30 00:54:50,37.08156,-121.59961,317.0,0.0,336.1,-12.6,,,,,00:54:49,10.8,-0.8,16.8,0.0,235.0,0.1,-0.01,1.0,99.0,19.0,27.0,0.0,29.89,1711.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,0.0,254.2,,0.0,3.0,0.0,,,1.304,0.829,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
22.06,1.0,7.0,2026-04-30 00:54:51,37.08156,-121.59961,315.0,0.0,336.1,-12.6,,,,,00:54:50,10.8,-0.8,16.7,0.0,235.0,0.1,-0.01,1.0,99.0,-22.0,27.0,0.0,29.89,1711.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,0.0,254.2,,0.0,3.0,0.0,,,1.304,0.829,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
23.06,1.0,7.0,2026-04-30 00:54:52,37.08156,-121.59961,314.0,0.0,336.1,-12.6,,,,,00:54:51,10.8,-0.8,16.7,0.0,235.0,0.1,-0.01,1.0,99.0,-59.0,27.0,0.0,29.89,1711.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,0.0,254.2,,0.0,3.0,0.0,,,1.304,0.829,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
24.06,1.0,7.0,2026-04-30 00:54:53,37.08156,-121.59961,313.0,0.0,336.1,-12.6,,,,,00:54:52,10.8,-0.8,16.7,0.0,235.0,0.1,-0.01,1.0,99.0,-69.0,27.0,0.0,29.89,1712.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,0.0,254.2,,0.0,3.0,0.0,,,1.304,0.829,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
25.06,1.0,7.0,2026-04-30 00:54:54,37.08156,-121.59961,311.0,0.0,336.1,-12.6,,,,,00:54:53,10.8,-0.8,16.6,0.0,234.0,0.1,-0.01,1.0,99.0,-52.0,27.0,0.0,29.89,1712.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,0.0,254.2,,0.0,3.0,0.0,,,1.304,0.829,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
26.06,1.0,7.0,2026-04-30 00:54:55,37.08156,-121.59961,310.0,0.0,336.1,-12.6,,,,,00:54:54,10.9,-0.8,16.6,0.0,234.0,0.1,-0.01,1.0,99.0,-44.0,27.0,0.0,29.89,1712.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,0.0,254.2,,0.0,3.0,0.0,,,1.304,0.829,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
27.06,1.0,7.0,2026-04-30 00:54:56,37.08156,-121.59962,309.0,0.0,336.1,-12.6,,,,,00:54:55,10.9,-0.8,16.6,0.0,233.0,0.1,-0.01,1.0,99.0,-52.0,27.0,0.0,29.89,1720.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,0.0,254.2,,0.0,3.0,0.0,,,1.304,0.829,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
28.06,1.0,7.0,2026-04-30 00:54:57,37.08156,-121.59962,308.0,0.0,336.1,-12.6,,,,,00:54:56,10.9,-0.8,16.6,0.0,232.0,0.1,-0.01,1.0,99.0,-50.0,27.0,0.0,29.89,1720.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,52.0,88.0,55.0,89.0,51.0,,,0.0,254.2,,0.0,3.0,0.0,,,1.304,0.829,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
29.06,1.0,7.0,2026-04-30 00:54:58,37.08156,-121.59962,307.0,0.0,336.1,-12.6,,,,,00:54:57,10.9,-0.8,16.6,0.0,230.0,0.1,-0.01,1.0,99.0,-88.0,27.0,0.0,29.89,1720.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,0.0,,0.0,2.3,,,21.6,0.0,0.0,0.0,13.0,10.7,,,,,88.0,50.0,90.0,53.0,88.0,55.0,89.0,51.0,,,0.0,254.2,,2.3,3.0,0.0,,,1.304,0.829,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
30.06,1.0,7.0,2026-04-30 00:54:59,37.08156,-121.59962,306.0,0.0,336.1,-12.6,,,,,00:54:58,10.9,-0.7,16.6,0.0,229.0,0.1,-0.01,1.0,99.0,-92.0,27.0,0.0,29.89,1715.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.0,0.0,0.0,30.0,1.2,,1.2,31.0,,,21.6,0.0,0.0,-0.0,13.0,10.7,,,,,88.0,50.0,90.0,53.0,88.0,55.0,89.0,51.0,,,0.0,254.2,,31.0,3.0,0.0,,,1.304,0.829,0.0,41.0,,,,,,0.0,2026-04-29 17:54:35-07:00
