Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,Flight ID
8.06,1.0,8.0,2026-05-01 22:48:46,37.08171,-121.59971,396.0,0.1,206.1,-12.6,,,,,22:48:46,10.6,-1.0,20.1,0.0,304.0,0.1,-0.02,1.0,99.0,-148.0,32.0,0.0,29.99,2341.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,24.0,0.0,0.0,29.9,0.0,,0.0,0.1,,,20.1,0.0,0.0,-0.1,13.3,10.9,,,,,25.0,27.0,25.0,27.0,25.0,27.0,26.0,27.0,,,15.0,254.1,,0.1,3.0,4.998,,,1.472,0.835,0.0,23.7,,,,,,0.0,2026-05-01 15:48:46-07:00
9.06,1.0,9.0,2026-05-01 22:48:47,37.08171,-121.59965,342.0,0.0,206.1,-12.6,,,,,22:48:47,10.7,-1.0,20.1,0.0,303.0,0.1,-0.02,1.0,99.0,-152.0,32.0,0.0,29.99,2342.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,24.0,0.0,0.0,29.9,0.0,,0.0,0.1,,,20.1,0.0,0.0,-0.1,13.3,10.9,,,,,25.0,27.0,25.0,27.0,25.0,27.0,26.0,27.0,,,15.0,254.1,,0.1,3.0,4.998,,,1.472,0.835,0.0,23.7,,,,,,0.0,2026-05-01 15:48:46-07:00
10.06,1.0,10.0,2026-05-01 22:48:48,37.08172,-121.59965,341.0,0.0,206.1,-12.6,,,,,22:48:48,10.6,-1.0,20.1,0.0,301.0,0.1,-0.02,1.0,99.0,-120.0,32.0,0.0,29.99,2342.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,24.0,0.0,0.0,29.9,0.0,,0.0,0.1,,,20.1,0.0,0.0,-0.1,13.3,10.9,,,,,25.0,27.0,25.0,27.0,26.0,27.0,26.0,27.0,,,15.0,254.1,,0.1,3.0,4.998,,,1.472,0.836,0.0,23.6,,,,,,0.0,2026-05-01 15:48:46-07:00
11.06,1.0,10.0,2026-05-01 22:48:49,37.08172,-121.59965,340.0,0.0,206.1,-12.6,,,,,22:48:49,10.6,-0.9,20.2,0.0,299.0,0.1,-0.01,1.0,99.0,-98.0,32.0,0.0,29.99,2342.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,24.0,0.0,0.0,29.9,0.0,,0.0,0.1,,,20.1,0.0,0.0,-0.1,13.3,10.9,,,,,25.0,27.0,25.0,27.0,26.0,27.0,26.0,27.0,,,15.0,254.1,,0.1,3.0,4.998,,,1.472,0.835,0.0,23.6,,,,,,0.0,2026-05-01 15:48:46-07:00
12.06,1.0,10.0,2026-05-01 22:48:50,37.08172,-121.59965,340.0,0.0,206.1,-12.6,,,,,22:48:50,10.7,-0.9,20.2,0.0,299.0,0.1,-0.02,1.0,99.0,-80.0,32.0,0.0,29.99,2337.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,24.0,0.0,0.0,30.0,0.0,,0.0,0.1,,,20.1,0.0,0.0,-0.1,13.3,10.9,,,,,25.0,27.0,25.0,27.0,26.0,27.0,26.0,27.0,,,15.0,254.1,,0.1,3.0,4.998,,,1.472,0.835,0.0,23.6,,,,,,0.0,2026-05-01 15:48:46-07:00
13.06,1.0,10.0,2026-05-01 22:48:51,37.08172,-121.59965,339.0,0.0,206.1,-12.6,,,,,22:48:51,10.7,-0.9,20.1,0.0,298.0,0.1,-0.02,1.0,99.0,-85.0,32.0,0.0,29.99,2338.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,24.0,0.0,0.0,30.0,0.0,,0.0,0.1,,,20.1,0.0,0.0,-0.1,13.3,10.9,,,,,25.0,27.0,25.0,27.0,26.0,27.0,26.0,27.0,,,15.0,254.1,,0.1,3.0,4.998,,,1.472,0.835,0.0,23.6,,,,,,0.0,2026-05-01 15:48:46-07:00
14.06,1.0,10.0,2026-05-01 22:48:52,37.08172,-121.59965,338.0,0.0,206.1,-12.6,,,,,22:48:52,10.7,-1.0,20.1,0.0,297.0,0.1,-0.02,1.0,99.0,-48.0,32.0,0.0,29.99,2338.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,24.0,0.0,0.0,29.9,0.0,,0.0,0.1,,,20.1,0.0,0.0,-0.1,13.3,10.9,,,,,25.0,27.0,25.0,27.0,26.0,27.0,26.0,27.0,,,15.0,254.1,,0.1,3.0,4.998,,,1.472,0.836,0.0,23.6,,,,,,0.0,2026-05-01 15:48:46-07:00
15.06,1.0,10.0,2026-05-01 22:48:53,37.08172,-121.59964,338.0,0.0,206.1,-12.6,,,,,22:48:53,10.7,-1.0,20.1,0.0,297.0,0.1,-0.02,1.0,99.0,-58.0,32.0,0.0,29.99,2338.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,24.0,0.0,0.0,29.9,0.0,,0.0,0.1,,,20.1,0.0,0.0,-0.1,13.3,10.9,,,,,25.0,27.0,25.0,27.0,26.0,27.0,26.0,27.0,,,15.0,254.1,,0.1,3.0,4.998,,,1.472,0.836,0.0,23.6,,,,,,0.0,2026-05-01 15:48:46-07:00
16.06,1.0,10.0,2026-05-01 22:48:54,37.08172,-121.59964,337.0,0.0,206.1,-12.6,,,,,22:48:54,10.7,-0.9,20.1,0.0,294.0,0.1,-0.02,1.0,99.0,-81.0,32.0,0.0,29.99,2344.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,24.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,20.1,0.0,0.0,-0.1,13.3,10.9,,,,,25.0,27.0,25.0,27.0,26.0,27.0,26.0,27.0,,,15.0,254.1,,0.0,3.0,4.998,,,1.472,0.835,0.0,23.6,,,,,,0.0,2026-05-01 15:48:46-07:00
17.06,1.0,10.0,2026-05-01 22:48:55,37.08172,-121.59964,337.0,0.0,206.1,-12.6,,,,,22:48:55,10.7,-1.0,20.0,0.0,293.0,0.1,-0.02,1.0,99.0,-90.0,32.0,0.0,29.99,2344.0,,,144.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,24.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,20.1,0.0,0.0,-0.1,13.3,10.9,,,,,25.0,27.0,25.0,27.0,26.0,27.0,26.0,27.0,,,15.0,254.1,,0.0,3.0,4.998,,,1.472,0.835,0.0,23.6,,,,,,0.0,2026-05-01 15:48:46-07:00
